Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion,Customer_Email_Was_Missing,Province_Was_Missing,Customer_Email_Filled_From_Reference,Province_Filled_From_Reference,Order_Date_Raw,Order_Date_Parse_Method,Order_Date_Was_Imputed,Customer_Name_Normalized,Quantity_Was_Invalid,Expected_Amount,Amount_Difference,Accuracy_Flag,Amount_Was_Negative,Amount_Looks_Like_Sentinel,Status_Was_Invalid,Transaction_Amount_Before_Capping,Outlier_Flag_Before_Capping,Amount_Was_Capped,Load_Delay_Hours,Timeliness_Status
T000352,C0081,Film Srisawat,film.srisawat81@example.com,M,Chonburi,2026-05-12,2026-05-12 01:00:00,Sports,1,316.91,0.0,316.91,PromptPay,Completed,N,False,False,False,False,2026-05-12,ISO_UNAMBIGUOUS,False,Film Srisawat,False,316.91,0.0,False,False,False,False,316.91,False,False,1.0,On Time
T000292,C0080,May Kittikul,may.kittikul80@example.com,F,Khon Kaen,2026-06-24,2026-06-24 07:00:00,Fashion,2,299.01,0.1,538.22,Cash on Delivery,Cancelled,N,False,False,False,False,24-06-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,May Kittikul,False,538.22,0.0,False,False,False,False,538.22,False,False,7.0,On Time
T000051,C0162,Aom Dechawat,aom.dechawat162@example.com,M,Rayong,2026-05-22,2026-05-22 15:00:00,Food,6,147.08,0.1,794.23,Cash on Delivery,Processing,N,False,False,False,False,2026-05-22,ISO_UNAMBIGUOUS,False,Aom Dechawat,False,794.23,0.0,False,False,False,False,794.23,False,False,15.0,On Time
T000295,C0060,Tee Maneerat,tee.maneerat60@example.com,M,Rayong,2026-02-16,2026-02-16 13:00:00,Food,4,521.86,0.15,1774.32,Cash on Delivery,Completed,N,False,False,False,False,16/02/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Tee Maneerat,False,1774.32,0.0,False,False,False,False,1774.32,False,False,13.0,On Time
T000027,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-06-13,2026-06-13 12:00:00,Home,3,254.83,0.0,764.49,Cash on Delivery,Processing,N,False,False,False,False,2026-06-13,ISO_UNAMBIGUOUS,False,Tee Wongsa,False,764.49,0.0,False,False,False,False,764.49,False,False,12.0,On Time
T000477,C0139,Gun Phromla,gun.phromla139@example.com,M,Nakhon Ratchasima,2026-03-19,2026-03-19 06:00:00,Fashion,5,73.37,0.0,366.85,Cash on Delivery,Returned,N,False,False,False,False,2026/03/19,ISO_UNAMBIGUOUS,False,Gun Phromla,False,366.85,0.0,False,False,False,False,366.85,False,False,6.0,On Time
T000045,C0075,Ice Maneerat,ice.maneerat75@example.com,F,Bangkok,2026-05-30,2026-05-30 06:00:00,Home,3,347.59,0.1,938.49,Credit Card,Completed,N,False,False,False,False,30/05/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Ice Maneerat,False,938.49,0.0,False,False,False,False,938.49,False,False,6.0,On Time
T000367,C0123,Ploy Khamdee,ploy.khamdee123@example.com,F,Chanthaburi,2026-06-16,2026-06-16 09:00:00,Food,5,227.44,0.1,1023.48,Cash on Delivery,Cancelled,N,False,False,False,False,2026/06/16,ISO_UNAMBIGUOUS,False,Ploy Khamdee,False,1023.48,0.0,False,False,False,False,1023.48,False,False,9.0,On Time
T000398,C0069,Jane Saelim,jane.saelim69@example.com,M,Khon Kaen,2026-05-15,2026-05-19 00:00:00,Food,5,205.91,0.0,1029.55,PromptPay,Cancelled,N,False,False,False,False,2026-05-15,ISO_UNAMBIGUOUS,False,Jane Saelim,False,1029.55,0.0,False,False,False,False,1029.55,False,False,96.0,Late
T000327,C0048,Boss Dechawat,boss.dechawat48@example.com,F,Rayong,2026-03-12,2026-03-12 13:00:00,Food,2,180.15,0.15,306.25,Bank Transfer,Completed,N,False,False,False,False,2026-03-12,ISO_UNAMBIGUOUS,False,Boss Dechawat,False,306.26,-0.01,False,False,False,False,306.25,False,False,13.0,On Time
T000555,C0019,Korn Dechawat,korn.dechawat19@example.com,M,Nakhon Ratchasima,2026-06-13,2026-06-15 01:00:00,Electronics,4,473.76,0.2,1516.03,Cash on Delivery,Returned,N,False,False,False,False,13-06-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Korn Dechawat,False,1516.03,0.0,False,False,False,False,1516.03,False,False,49.0,Late
T000090,C0109,Jane Thongdee,jane.thongdee109@example.com,F,Bangkok,2026-05-14,2026-05-14 04:00:00,Sports,4,255.94,0.0,1023.76,PromptPay,Returned,N,False,False,False,False,14/05/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Jane Thongdee,False,1023.76,0.0,False,False,False,False,1023.76,False,False,4.0,On Time
T000197,C0109,Jane Thongdee,jane.thongdee109@example.com,F,Bangkok,2026-02-02,2026-02-02 05:00:00,Home,2,210.54,0.0,421.08,Credit Card,Cancelled,N,False,False,False,False,2026-02-02,ISO_UNAMBIGUOUS,False,Jane Thongdee,False,421.08,0.0,False,False,False,False,421.08,False,False,5.0,On Time
T000107,C0087,May Sukjai,may.sukjai87@example.com,M,Chanthaburi,2026-06-13,2026-06-13 07:00:00,Home,4,125.39,0.0,501.56,Credit Card,Processing,N,False,False,False,False,2026-06-13,ISO_UNAMBIGUOUS,False,May Sukjai,False,501.56,0.0,False,False,False,False,501.56,False,False,7.0,On Time
T000569,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-05-06,2026-05-06 19:00:00,Food,3,181.97,0.1,330.28,Bank Transfer,Cancelled,N,False,False,False,False,2026-05-06,ISO_UNAMBIGUOUS,False,Korn Dechawat,False,491.32,-161.04,True,False,False,False,330.28,False,False,19.0,On Time
T000095,C0142,Ploy Maneerat,ploy.maneerat142@example.com,F,Chiang Mai,2026-05-09,2026-05-09 17:00:00,Electronics,6,571.14,0.0,2092.5,Cash on Delivery,Cancelled,N,False,False,False,False,2026-05-09,ISO_UNAMBIGUOUS,False,Ploy Maneerat,False,3426.84,0.0,False,False,False,False,3426.84,True,True,17.0,On Time
T000317,C0036,Film Maneerat,film.maneerat36@example.com,F,Chonburi,2026-03-30,2026-03-30 14:00:00,Beauty,6,159.05,0.0,954.3,Credit Card,Returned,N,False,False,False,False,30-03-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Film Maneerat,False,954.3,0.0,False,False,False,False,954.3,False,False,14.0,On Time
T000024,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-04-17,2026-04-17 01:00:00,Sports,5,212.22,0.05,1008.04,Credit Card,Cancelled,N,False,False,False,False,04/17/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Korn Phromla,False,1008.04,0.0,False,False,False,False,1008.04,False,False,1.0,On Time
T000088,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-04-11,2026-04-11 17:00:00,Electronics,3,383.05,0.0,1149.15,Bank Transfer,Returned,N,False,False,False,False,11/04/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Ploy Saelim,False,1149.15,0.0,False,False,False,False,1149.15,False,False,17.0,On Time
T900011,C0047,Ploy  Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-05-18,2026-05-18 17:00:00,Home,2,149.97,0.05,284.94,Bank Transfer,Processing,N,False,False,False,False,2026-05-18,ISO_UNAMBIGUOUS,False,Ploy Saelim,False,284.94,0.0,False,False,False,False,284.94,False,False,17.0,On Time
T000473,C0052,Gun Dechawat,gun.dechawat52@example.com,F,Rayong,2026-04-22,2026-04-22 02:00:00,Electronics,1,284.44,0.15,241.77,Cash on Delivery,Processing,N,False,False,False,False,2026-04-22,ISO_UNAMBIGUOUS,False,Gun Dechawat,False,241.77,0.0,False,False,False,False,241.77,False,False,2.0,On Time
T000165,C0043,Beam Rattanakul,beam.rattanakul43@example.com,M,Bangkok,2026-06-07,2026-06-07 12:00:00,Sports,6,208.96,0.1,1128.38,Bank Transfer,Returned,N,False,False,False,False,2026-06-07,ISO_UNAMBIGUOUS,False,Beam Rattanakul,False,1128.38,0.0,False,False,False,False,1128.38,False,False,12.0,On Time
T000097,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-01-05,2026-01-05 19:00:00,Food,4,175.75,0.0,703.0,Credit Card,Completed,N,False,False,False,False,2026-01-05,ISO_UNAMBIGUOUS,False,Nont Kittikul,False,703.0,0.0,False,False,False,False,703.0,False,False,19.0,On Time
T000054,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-02-27,2026-02-27 13:00:00,Sports,3,305.63,0.05,871.05,PromptPay,Processing,N,False,False,False,False,27/02/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Mint Pattanakul,False,871.05,0.0,False,False,False,False,871.05,False,False,13.0,On Time
T000486,C0178,Anan Wongsa,anan.wongsa178@example.com,M,Khon Kaen,2026-04-15,2026-04-19 05:00:00,Fashion,6,156.07,0.0,936.42,PromptPay,Processing,N,False,False,False,False,2026-04-15,ISO_UNAMBIGUOUS,False,Anan Wongsa,False,936.42,0.0,False,False,False,False,936.42,False,False,101.0,Late
T000488,C0110,Mook Srisawat,mook.srisawat110@example.com,F,Nakhon Ratchasima,2026-04-18,2026-04-18 01:00:00,Food,1,269.19,0.1,242.27,Bank Transfer,Returned,N,False,False,False,False,2026/04/18,ISO_UNAMBIGUOUS,False,Mook Srisawat,False,242.27,0.0,False,False,False,False,242.27,False,False,1.0,On Time
T000214,C0156,Beam Kittikul,beam.kittikul156@example.com,M,Chanthaburi,2026-06-26,2026-06-26 02:00:00,Sports,5,130.87,0.2,523.48,Bank Transfer,Returned,N,False,False,False,False,26/06/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Beam Kittikul,False,523.48,0.0,False,False,False,False,523.48,False,False,2.0,On Time
T000231,C0156,Beam Kittikul,beam.kittikul156@example.com,M,Chanthaburi,2026-02-23,2026-02-23 08:00:00,Home,2,141.82,0.0,283.64,Bank Transfer,Processing,N,False,False,False,False,02/23/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Beam Kittikul,False,283.64,0.0,False,False,False,False,283.64,False,False,8.0,On Time
T000037,C0068,Beam Sukjai,beam.sukjai68@example.com,F,Bangkok,2026-02-04,2026-02-04 04:00:00,Sports,4,365.29,0.0,1461.16,Credit Card,Completed,N,False,False,False,False,2026-02-04,ISO_UNAMBIGUOUS,False,Beam Sukjai,False,1461.16,0.0,False,False,False,False,1461.16,False,False,4.0,On Time
T000543,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-06-01,2026-06-01 19:00:00,Sports,6,300.46,0.0,1802.76,PromptPay,Unknown,N,False,False,False,False,06/01/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Jane Chaiyo,False,1802.76,0.0,False,False,False,True,1802.76,False,False,19.0,On Time
T000414,C0030,May Thongdee,may.thongdee30@example.com,M,Nakhon Ratchasima,2026-04-10,2026-04-10 07:00:00,Electronics,3,158.95,0.0,476.85,Bank Transfer,Cancelled,N,False,False,False,False,2026-04-10,ISO_UNAMBIGUOUS,False,May Thongdee,False,476.85,0.0,False,False,False,False,476.85,False,False,7.0,On Time
T000038,C0129,Ploy Chaiyo,unknown_C0129@unknown.local,M,Bangkok,2026-01-06,2026-01-06 17:00:00,Beauty,4,211.89,0.1,762.8,PromptPay,Completed,N,True,False,False,False,2026-01-06,ISO_UNAMBIGUOUS,False,Ploy Chaiyo,False,762.8,0.0,False,False,False,False,762.8,False,False,17.0,On Time
T000143,C0169,Boss Kittikul,boss.kittikul169@example.com,M,Nakhon Ratchasima,2026-05-06,2026-05-06 13:00:00,Sports,3,161.97,0.0,485.91,Credit Card,Cancelled,N,False,False,False,False,2026/05/06,ISO_UNAMBIGUOUS,False,Boss Kittikul,False,485.91,0.0,False,False,False,False,485.91,False,False,13.0,On Time
T000140,C0174,Ploy Kittikul,ploy.kittikul174@example.com,M,Chiang Mai,2026-03-02,2026-03-02 13:00:00,Sports,5,138.85,0.1,624.83,PromptPay,Completed,N,True,False,True,False,2026-03-02,ISO_UNAMBIGUOUS,False,Ploy Kittikul,False,624.83,0.0,False,False,False,False,624.83,False,False,13.0,On Time
T000220,C0178,Anan Wongsa,anan.wongsa178@example.com,M,Khon Kaen,2026-03-18,2026-03-18 06:00:00,Home,1,221.19,0.05,210.13,Cash on Delivery,Completed,N,False,False,False,False,2026-03-18,ISO_UNAMBIGUOUS,False,Anan Wongsa,False,210.13,0.0,False,False,False,False,210.13,False,False,6.0,On Time
T000014,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-01-29,2026-01-29 18:00:00,Home,3,172.11,0.0,516.33,Bank Transfer,Processing,N,True,False,True,False,01/29/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Gun Sukjai,False,516.33,0.0,False,False,False,False,516.33,False,False,18.0,On Time
T000272,C0029,Aom Pattanakul,aom.pattanakul29@example.com,F,Bangkok,2026-04-27,2026-04-27 10:00:00,Sports,3,185.42,0.0,556.26,PromptPay,Cancelled,N,False,False,False,False,2026-04-27,ISO_UNAMBIGUOUS,False,Aom Pattanakul,False,556.26,0.0,False,False,False,False,556.26,False,False,10.0,On Time
T000534,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-06-18,2026-06-18 01:00:00,Fashion,6,259.77,0.05,1480.69,Credit Card,Cancelled,N,False,False,False,False,06/18/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Korn Dechawat,False,1480.69,0.0,False,False,False,False,1480.69,False,False,1.0,On Time
T000582,C0034,Fah Pattanakul,fah.pattanakul34@example.com,M,Chiang Mai,2026-03-21,2026-03-21 02:00:00,Electronics,4,138.78,0.0,555.12,PromptPay,Processing,N,False,False,False,False,2026-03-21,ISO_UNAMBIGUOUS,False,Fah Pattanakul,False,555.12,0.0,False,False,False,False,555.12,False,False,2.0,On Time
T000001,C0132,Fah Saelim,fah.saelim132@example.com,M,Khon Kaen,2026-02-10,2026-02-10 02:00:00,Electronics,4,199.57,0.0,798.28,Credit Card,Completed,N,False,False,False,False,2026-02-10,ISO_UNAMBIGUOUS,False,Fah Saelim,False,798.28,0.0,False,False,False,False,798.28,False,False,2.0,On Time
T000346,C0127,Fah Rattanakul,fah.rattanakul127@example.com,F,Rayong,2026-05-26,2026-05-26 08:00:00,Beauty,6,301.38,0.0,1808.28,Credit Card,Cancelled,N,False,False,False,False,2026-05-26,ISO_UNAMBIGUOUS,False,Fah Rattanakul,False,1808.28,0.0,False,False,False,True,1808.28,False,False,8.0,On Time
T000529,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-03-20,2026-03-20 07:00:00,Home,5,386.42,0.2,1545.68,Credit Card,Returned,N,False,False,False,False,2026-03-20,ISO_UNAMBIGUOUS,False,Jane Chaiyo,False,1545.68,0.0,False,False,False,False,1545.68,False,False,7.0,On Time
T000435,C0026,Mook Wongsa,mook.wongsa26@example.com,M,Chiang Mai,2026-03-08,2026-03-12 16:00:00,Beauty,5,120.9,0.1,544.05,Cash on Delivery,Returned,N,False,False,False,False,2026-03-08,ISO_UNAMBIGUOUS,False,Mook Wongsa,False,544.05,0.0,False,False,False,False,544.05,False,False,112.0,Late
T000574,C0041,Tee Chaiyo,tee.chaiyo41@example.com,M,Chonburi,2026-06-22,2026-06-22 08:00:00,Fashion,1,189.02,0.2,151.22,Credit Card,Cancelled,N,False,False,False,False,2026-06-22,ISO_UNAMBIGUOUS,False,Tee Chaiyo,True,151.22,0.0,False,False,False,False,151.22,False,False,8.0,On Time
T000413,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-04-11,2026-04-11 13:00:00,Food,1,439.01,0.1,395.11,Bank Transfer,Returned,N,False,False,False,False,11/04/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Ploy Saelim,False,395.11,0.0,False,False,False,False,395.11,False,False,13.0,On Time
T000111,C0105,Korn Sukjai,korn.sukjai105@example.com,F,Rayong,2026-01-28,2026-01-28 04:00:00,Beauty,3,163.24,0.0,489.72,Bank Transfer,Completed,N,False,False,False,False,2026-01-28,ISO_UNAMBIGUOUS,False,Korn Sukjai,False,489.72,0.0,False,False,False,False,489.72,False,False,4.0,On Time
T000513,C0023,Beam Boonmee,beam.boonmee23@example.com,M,Khon Kaen,2026-03-09,2026-03-09 05:00:00,Electronics,5,288.21,0.05,1369.0,PromptPay,Completed,Y,False,False,False,False,2026-03-09,ISO_UNAMBIGUOUS,False,Beam Boonmee,False,1369.0,0.0,False,False,False,False,1369.0,False,False,5.0,On Time
T000104,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-01-07,2026-01-07 12:00:00,Electronics,3,340.28,0.05,969.8,Cash on Delivery,Processing,N,False,False,False,False,2026-01-07,ISO_UNAMBIGUOUS,False,Pim Srisawat,False,969.8,0.0,False,False,False,False,969.8,False,False,12.0,On Time
T000393,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-02-13,2026-02-13 09:00:00,Fashion,6,90.22,0.0,-1.0,Bank Transfer,Completed,N,False,False,False,False,2026-02-13,ISO_UNAMBIGUOUS,False,Pim Srisawat,False,541.32,-542.32,True,True,False,False,-1.0,False,False,9.0,On Time
T000196,C0089,May Sukjai,may.sukjai89@example.com,F,Chiang Mai,2026-04-18,2026-04-18 06:00:00,Home,2,166.53,0.1,299.75,Bank Transfer,Returned,N,False,True,False,True,2026-04-18,ISO_UNAMBIGUOUS,False,May Sukjai,False,299.75,0.0,False,False,False,False,299.75,False,False,6.0,On Time
T000375,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-01-09,2026-01-09 09:00:00,Fashion,6,480.57,0.0,2092.5,Cash on Delivery,Completed,N,False,False,False,False,2026-01-09,ISO_UNAMBIGUOUS,False,Anan Khamdee,False,2883.42,0.0,False,False,False,False,2883.42,True,True,9.0,On Time
T000306,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-04-22,2026-04-22 04:00:00,Beauty,4,74.59,0.2,238.69,Credit Card,Processing,N,False,False,False,False,2026/04/22,ISO_UNAMBIGUOUS,False,Nont Kittikul,False,238.69,0.0,False,False,False,False,238.69,False,False,4.0,On Time
T000442,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-01-30,2026-01-30 13:00:00,Fashion,5,329.1,0.15,1398.67,Cash on Delivery,Completed,N,True,False,True,False,30/01/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Nont Kittikul,False,1398.68,-0.01,False,False,False,False,1398.67,False,False,13.0,On Time
T000337,C0096,Korn Dechawat,korn.dechawat96@example.com,M,Chonburi,2026-05-13,2026-05-13 19:00:00,Electronics,3,373.15,0.0,1119.45,Credit Card,Cancelled,N,False,False,False,False,13/05/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Korn Dechawat,False,1119.45,0.0,False,False,False,False,1119.45,False,False,19.0,On Time
T000012,C0032,Bank Dechawat,bank.dechawat32@example.com,F,Nakhon Ratchasima,2026-04-02,2026-04-02 12:00:00,Fashion,4,303.9,0.15,1033.26,Credit Card,Returned,N,False,False,False,False,02/04/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Bank Dechawat,False,1033.26,0.0,False,False,False,False,1033.26,False,False,12.0,On Time
T000444,C0014,Beam Thongdee,beam.thongdee14@example.com,M,Chonburi,2026-03-02,2026-03-02 14:00:00,Food,2,466.56,0.0,933.12,Cash on Delivery,Returned,N,False,False,False,False,2026-03-02,ISO_UNAMBIGUOUS,False,Beam Thongdee,False,933.12,0.0,False,False,False,False,933.12,False,False,14.0,On Time
T000537,C0072,Tee Lertprasert,tee.lertprasert72@example.com,F,Chanthaburi,2026-04-15,2026-04-15 12:00:00,Fashion,4,351.31,0.2,1124.19,Credit Card,Completed,N,False,False,False,False,2026-04-15,ISO_UNAMBIGUOUS,False,Tee Lertprasert,False,1124.19,0.0,False,False,False,False,1124.19,False,False,12.0,On Time
T000525,C0080,May Kittikul,may.kittikul80@example.com,F,Khon Kaen,2026-04-16,2026-04-16 16:00:00,Fashion,3,670.66,0.0,2011.98,Cash on Delivery,Cancelled,N,True,False,True,False,2026-04-16,ISO_UNAMBIGUOUS,False,May Kittikul,False,2011.98,0.0,False,False,False,False,2011.98,False,False,16.0,On Time
T000461,C0008,Ice Rattanakul,ice.rattanakul8@example.com,M,Chiang Mai,2026-02-18,2026-02-18 10:00:00,Home,5,538.57,0.0,2092.5,Credit Card,Completed,N,False,False,False,False,2026-02-18,ISO_UNAMBIGUOUS,False,Ice Rattanakul,False,2692.85,0.0,False,False,False,False,2692.85,True,True,10.0,On Time
T000483,C0167,Anan Sukjai,anan.sukjai167@example.com,M,Nakhon Ratchasima,2026-02-18,2026-02-18 02:00:00,Home,2,132.25,0.05,251.27,Cash on Delivery,Cancelled,N,False,False,False,False,2026-02-18,ISO_UNAMBIGUOUS,False,Anan Sukjai,False,251.27,0.0,False,False,False,False,251.27,False,False,2.0,On Time
T000484,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-03-29,2026-03-29 10:00:00,Electronics,1,152.78,0.05,145.14,Bank Transfer,Completed,N,True,False,True,False,29/03/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Korn Lertprasert,False,145.14,0.0,False,False,False,False,145.14,False,False,10.0,On Time
T000321,C0169,Boss Kittikul,boss.kittikul169@example.com,M,Nakhon Ratchasima,2026-01-20,2026-01-20 14:00:00,Fashion,6,199.84,0.1,1079.14,Credit Card,Processing,N,False,False,False,False,2026-01-20,ISO_UNAMBIGUOUS,False,Boss Kittikul,False,1079.14,0.0,False,False,False,False,1079.14,False,False,14.0,On Time
T000585,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-02-26,2026-02-26 17:00:00,Home,6,173.04,0.1,934.42,PromptPay,Returned,N,False,False,False,False,2026-02-26,ISO_UNAMBIGUOUS,False,Gun Sukjai,False,934.42,0.0,False,False,False,False,934.42,False,False,17.0,On Time
T900004,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-06-15,2026-06-15 19:00:00,Fashion,4,307.1,0.1,680.15,Credit Card,Returned,N,False,False,False,False,15-06-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Gun Sukjai,False,1105.56,-425.41,True,False,False,False,680.15,False,False,19.0,On Time
T000308,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-03-06,2026-03-06 09:00:00,Electronics,6,147.42,0.0,884.52,Cash on Delivery,Completed,N,False,False,False,False,2026-03-06,ISO_UNAMBIGUOUS,False,Korn Phromla,False,884.52,0.0,False,False,False,False,884.52,False,False,9.0,On Time
T000331,C0026,Mook Wongsa,mook.wongsa26@example.com,M,Chiang Mai,2026-02-20,2026-02-20 19:00:00,Sports,4,132.13,0.05,502.09,Credit Card,Cancelled,N,False,False,False,False,2026/02/20,ISO_UNAMBIGUOUS,False,Mook Wongsa,False,502.09,0.0,False,False,False,False,502.09,False,False,19.0,On Time
T000334,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-02-27,2026-02-27 02:00:00,Electronics,1,479.61,0.15,407.67,PromptPay,Returned,N,False,False,False,False,2026-02-27,ISO_UNAMBIGUOUS,False,Pim Srisawat,False,407.67,0.0,False,False,False,False,407.67,False,False,2.0,On Time
T000276,C0006,Pim Khamdee,pim.khamdee6@example.com,M,Nakhon Ratchasima,2026-05-19,2026-05-19 11:00:00,Fashion,6,118.86,0.1,641.84,Cash on Delivery,Completed,N,True,False,True,False,2026-05-19,ISO_UNAMBIGUOUS,False,Pim Khamdee,False,641.84,0.0,False,False,False,False,641.84,False,False,11.0,On Time
T000380,C0020,New Chaiyo,new.chaiyo20@example.com,M,Phuket,2026-04-12,2026-04-12 13:00:00,Fashion,1,147.16,0.05,139.8,Credit Card,Completed,N,False,True,False,True,2026-04-12,ISO_UNAMBIGUOUS,False,New Chaiyo,False,139.8,0.0,False,False,False,False,139.8,False,False,13.0,On Time
T000593,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026-06-11,2026-06-11 13:00:00,Electronics,6,164.61,0.05,938.28,Bank Transfer,Completed,N,False,False,False,False,06/11/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Mint Dechawat,False,938.28,0.0,False,False,False,False,938.28,False,False,13.0,On Time
T000228,C0111,New Rattanakul,new.rattanakul111@example.com,M,Bangkok,2026-03-25,2026-03-25 02:00:00,Electronics,4,72.06,0.1,259.42,Bank Transfer,Processing,N,False,False,False,False,2026/03/25,ISO_UNAMBIGUOUS,False,New Rattanakul,False,259.42,0.0,False,False,False,False,259.42,False,False,2.0,On Time
